Date,AAPL,AXP,CAT,HON,JNJ,JPM,KO,MCD,MRK,MSFT,^GSPC
2022-03-01,171.0802001953125,177.8980255126953,207.3625030517578,168.5323944091797,157.8108367919922,122.91413879394531,54.64747619628906,225.64434814453125,72.015380859375,298.2515869140625,4530.41015625
2022-04-01,154.4630126953125,166.20623779296875,195.93438720703125,167.6056365966797,160.68692016601562,107.62201690673828,57.38388442993164,227.35986328125,78.5357437133789,268.466064453125,4131.93017578125
2022-05-01,145.83111572265625,161.0587921142578,201.83937072753906,167.70091247558594,159.85879516601562,120.110107421875,56.291446685791016,230.14300537109375,81.49334716796875,263.0003967285156,4132.14990234375
2022-06-01,134.15292358398438,132.24717712402344,167.1568603515625,151.31504821777344,159.07582092285156,102.28840637207031,55.87401580810547,225.27935791015625,80.73180389404297,249.02969360351562,3785.3798828125
2022-07-01,159.45872497558594,147.48907470703125,185.38174438476562,167.5513153076172,156.39633178710938,104.786376953125,57.40486145019531,241.6584930419922,79.75877380371094,272.2135314941406,4130.2900390625
2022-08-01,154.26808166503906,145.55474853515625,173.92364501953125,164.8438262939453,144.58506774902344,104.2195816040039,55.20420837402344,231.4827423095703,76.20561218261719,253.52882385253906,3955.0
2022-09-01,135.79351806640625,129.18943786621094,154.4983367919922,146.086181640625,147.37892150878906,95.76142883300781,50.114078521728516,212.87734985351562,76.88410949707031,226.3058624267578,3585.6201171875
2022-10-01,150.66990661621094,142.15524291992188,203.819580078125,178.5021209716797,156.95095825195312,115.35354614257812,53.93064880371094,251.55210876464844,91.07521057128906,225.55767822265625,3871.97998046875
2022-11-01,145.45236206054688,151.48377990722656,224.09402465820312,192.0897216796875,160.58673095703125,127.75789642333984,57.31878662109375,251.67202758789062,99.10279083251953,247.91619873046875,4080.110107421875
2022-12-01,127.87931823730469,142.02505493164062,227.07994079589844,188.41452026367188,160.39744567871094,123.98565673828125,57.72529983520508,244.49819946289062,99.84974670410156,233.68667602539062,3839.5
2023-01-01,142.01268005371094,168.15191650390625,239.14674377441406,183.2975616455078,148.38467407226562,129.40362548828125,55.64715576171875,248.0886688232422,97.30436706542969,241.47232055664062,4076.60009765625
2023-02-01,145.08343505859375,167.82803344726562,228.15338134765625,168.35101318359375,139.15945434570312,133.5169677734375,54.00459289550781,244.85079956054688,96.24443817138672,243.0411376953125,3970.14990234375
2023-03-01,162.54518127441406,159.10818481445312,217.95294189453125,168.92449951171875,141.75161743164062,121.37142944335938,56.291465759277344,260.9147033691406,96.38032531738281,281.63043212890625,4109.31005859375
2023-04-01,167.25692749023438,155.62603759765625,208.39056396484375,176.63182067871094,149.7080078125,128.75747680664062,58.66188049316406,275.9755859375,105.33329772949219,300.15185546875,4169.47998046875
2023-05-01,174.7188262939453,153.51109313964844,197.02513122558594,169.34873962402344,141.80645751953125,127.3930435180664,54.555999755859375,266.0469665527344,100.71749877929688,320.7929992675781,4179.830078125
2023-06-01,191.4645233154297,168.65310668945312,235.61619567871094,184.36451721191406,152.5145263671875,136.52671813964844,55.06809616088867,278.4577941894531,105.26031494140625,333.38916015625,4450.3798828125
2023-07-01,193.91250610351562,163.50247192382812,253.9254913330078,172.4852294921875,154.3665771484375,148.2794647216797,57.0631103515625,275.04840087890625,97.93757629394531,328.8661193847656,4588.9599609375
2023-08-01,185.44332885742188,153.48377990722656,270.5418395996094,166.9853515625,148.97622680664062,138.3055419921875,55.12813949584961,263.74432373046875,100.07723236083984,320.8774719238281,4507.66015625
2023-09-01,169.22671508789062,144.93478393554688,262.718017578125,165.04046630859375,144.55413818359375,137.0673828125,51.58069610595703,248.45944213867188,94.53984069824219,309.774169921875,4288.0498046875
2023-10-01,168.7918243408203,141.86489868164062,217.53628540039062,163.71826171875,137.67681884765625,131.4342041015625,52.46357345581055,247.26165771484375,94.95321655273438,331.7109680175781,4193.7998046875
2023-11-01,187.7496337890625,166.58091735839844,242.52386474609375,175.02828979492188,143.54249572753906,148.60939025878906,54.27458572387695,265.8131408691406,94.74980926513672,371.73883056640625,4567.7998046875
2023-12-01,190.5504608154297,182.7444305419922,286.00445556640625,188.45021057128906,146.63795471191406,161.95835876464844,55.16545104980469,281.3245544433594,100.79649353027344,369.671875,4769.830078125
2024-01-01,182.50405883789062,195.81573486328125,290.49273681640625,181.75546264648438,148.65870666503906,166.0144500732422,55.68968200683594,277.72869873046875,112.4780044555664,390.84710693359375,4845.64990234375
2024-02-01,178.8915557861328,214.72897338867188,324.5393371582031,178.5833282470703,150.9788818359375,178.24684143066406,56.185821533203125,277.3111877441406,118.41016387939453,406.6351623535156,5096.27001953125
2024-03-01,169.9334716796875,222.82217407226562,356.0933837890625,185.45611572265625,149.11817932128906,191.88885498046875,57.2717170715332,269.0321960449219,122.88021087646484,414.3600769042969,5254.35009765625
2024-04-01,168.7938232421875,229.02662658691406,325.13214111328125,174.1435089111328,136.298095703125,183.68832397460938,58.28654861450195,260.5304260253906,121.10118103027344,383.44464111328125,5035.68994140625
2024-05-01,190.51614379882812,235.59669494628906,330.1698303222656,182.6912078857422,138.25881958007812,195.2533416748047,59.381134033203125,247.02877807617188,117.65240478515625,408.8546142578125,5277.509765625
2024-06-01,209.00355529785156,227.3017120361328,324.8835754394531,193.9682159423828,138.89178466796875,194.89682006835938,60.06052780151367,243.16427612304688,116.02173614501953,440.9875793457031,5460.47998046875
2024-07-01,220.37564086914062,248.3974151611328,337.6604309082031,185.98387145996094,150.00047302246094,205.05311584472656,63.46492004394531,254.88462829589844,106.65637969970703,412.76910400390625,5522.2998046875
2024-08-01,227.2425079345703,254.6607666015625,348.730712890625,188.854248046875,157.61212158203125,217.81655883789062,68.91374206542969,277.22308349609375,111.67195892333984,411.57525634765625,5648.39990234375
2024-09-01,231.47943115234375,267.0172119140625,383.0259704589844,188.79161071777344,155.1699981689453,204.30958557128906,68.33367919921875,292.445068359375,107.06177520751953,425.324951171875,5762.47998046875
2024-10-01,224.4357147216797,265.91448974609375,368.414794921875,187.8509063720703,153.06350708007812,215.02598571777344,62.53085708618164,282.16876220703125,97.11035919189453,401.6518249511719,5705.4501953125
2024-11-01,235.78118896484375,300.76470947265625,399.1346435546875,212.73875427246094,148.41970825195312,243.44517517089844,61.353206634521484,285.9361267089844,96.46497344970703,418.56402587890625,6032.3798828125
2024-12-01,249.05946350097656,292.97607421875,356.5292663574219,207.32464599609375,139.58251953125,233.68670654296875,60.062774658203125,280.0243835449219,94.41496276855469,417.4605712890625,5881.6298828125
2025-01-01,234.71778869628906,313.3705749511719,365.0601806640625,205.3330078125,146.85025024414062,260.5834045410156,61.23971939086914,280.55242919921875,94.53932189941406,411.08233642578125,6040.52978515625
2025-02-01,240.5260772705078,297.7909851074219,339.2816162109375,195.39309692382812,159.2719268798828,259.33245849609375,68.69691467285156,299.62841796875,88.25391387939453,393.1855163574219,5954.5
2025-03-01,221.1660614013672,266.2170104980469,325.3236389160156,195.38690185546875,161.34463500976562,240.37127685546875,69.09244537353516,303.55438232421875,85.87178039550781,372.5379943847656,5611.85009765625
2025-04-01,211.57785034179688,263.6047668457031,305.0722961425781,194.23350524902344,152.0729522705078,239.70492553710938,70.50611877441406,312.42242431640625,82.21345520019531,392.2570495605469,5569.06005859375
2025-05-01,199.97840881347656,291.9196472167969,344.959228515625,209.15396118164062,151.00279235839844,260.2889709472656,70.06879425048828,306.75360107421875,74.14651489257812,456.8624267578125,5911.68994140625
2025-06-01,204.5475311279297,316.6690979003906,384.7846984863281,215.98199462890625,149.8834686279297,285.83477783203125,68.75682830810547,285.5638122558594,76.38520050048828,494.53717041015625,6204.9501953125
2025-07-01,206.9402618408203,297.1415710449219,434.15521240234375,206.21609497070312,161.6484832763672,292.07574462890625,66.44650268554688,294.9485778808594,76.13639831542969,530.4187622070312,6339.39013671875
2025-08-01,231.4357147216797,329.7102966308594,416.8641662597656,203.5728759765625,173.84518432617188,298.6147155761719,67.52310943603516,308.1886901855469,81.98403930664062,503.7635803222656,6460.259765625
2025-09-01,254.14559936523438,330.58612060546875,474.6724548339844,196.24221801757812,183.2758331298828,312.4942932128906,64.90988159179688,298.703369140625,81.79886627197266,515.8051147460938,6688.4599609375
2025-10-01,269.85565185546875,359.020751953125,574.2626342773438,199.1426239013672,186.68594360351562,308.2243957519531,67.95220184326172,295.0019226074219,84.62456512451172,515.6656494140625,6840.2001953125
2025-11-01,278.31951904296875,364.4603576660156,574.4160766601562,190.1019287109375,204.52720642089844,311.6741027832031,72.11415100097656,308.23809814453125,103.17740631103516,489.9725341796875,6849.08984375
2025-12-01,271.6058349609375,369.1300048828125,571.5327758789062,194.12620544433594,205.85565185546875,320.7730712890625,68.94831085205078,302.11920166015625,103.60062408447266,482.5186767578125,6845.5
2026-01-01,259.2374267578125,351.3894348144531,655.8255615234375,226.39601135253906,226.0482940673828,304.51641845703125,74.29911804199219,313.2501220703125,109.45925903320312,429.31011962890625,6939.02978515625
2026-02-01,263.9330139160156,308.8999938964844,742.8300170898438,242.38661193847656,247.1162872314453,300.29998779296875,81.00302124023438,339.16534423828125,122.90963745117188,391.8456115722656,6878.8798828125
2026-03-01,248.9600067138672,294.92999267578125,688.6500244140625,229.02999877929688,237.60000610351562,287.9700012207031,75.55000305175781,309.5799865722656,114.19999694824219,389.0199890136719,6606.490234375
